0,-1,four____,______29,z5vkP3uFmJASeXApfh2peFqkVAhjkg5myw0XkXrZEJqNZiH6RBJuOAQpa9illWF
0,-1,three___,______30,AoloKJPjX85jG9c9ge40xWugJdBC7Q9PUVTNqcTPzVPwMIiaG5lui
0,-1,zero____,______31,93kMQj62Yd52hicDOhQwC7ohiBCNzz0tlCLlN410ZfvXjJpj
0,-1,three___,______32,QAmxWThcoqXgrqsQ4hNJ8EGf0FM9pjsDP1XQpCcquIQL3eNNnxs3kh2X
0,-1,three___,______33,b4JqOWhAWjKOVqVoD7klk3PU7z8qFV2EoqkdehCdGPt0yHPEwjA0Hk4ibEmBA
0,-1,two_____,______34,pBYL8mAodFSSHcKczW7rDT1odDT2hir5AOccOf
0,-1,two_____,______35,ExhxYhIRvfL5hLLp79K7yM1T89h1DBhgp5OjX
0,-1,zero____,______36,i6ok2A15VYT91F1mwQYQ5C28FAmt2vmr5FwB5qmBU2kGa4l35ejgII
0,-1,one_____,______37,4t9pFoiwlBiDXgy1zi1I5VeFN0885T3IieMcr5kSW1tI1Ed9pjHnokM36Xz
0,-1,four____,______38,yO3en8w9eC9QeSYfUI0xjkrWiu4Vfm0EVQxVrW6bLVpoG1PmwuzsoOa8i
0,-1,two_____,______39,rBIyx3PMwv8RnDgB1yBVJyvEwYqCtc049S4oZH
0,-1,three___,______40,Docy28yYYxObkRFCTsZJKr87ncibFlBsdNwbJgrwFB8JzNJW
0,-1,four____,______41,CnzzCjxvl1X5VnMgpT7D59Mj2W1VHirjgN6fH
0,-1,zero____,______42,NngnwyWD7BaWVmK9VZdA01C0UmEYFcr4KQP2YL06wUhI0uux3jFdLK
0,-1,one_____,______43,5goolD1fwwThuaE9ajvyJ6m6nmWeagWyK
0,-1,zero____,______44,TTychn7HYvjeWGo1w2DACLcsyQR7umFYLKFOCWLUB4qU
0,-1,zero____,______45,uLR2921i8n8ze6JeFkBk6T9fRREinQefxcLdt
0,-1,three___,______46,0lQI0shTCA6rWtwNUdOWEq74tmE1WWaDEtVDTObS7J9FonbJKvIJw6pgrf7pSMz
0,-1,two_____,______47,qL8APmF3VlGSzbXh2r0EpAGxGZD862pD9JuaHMTrHWQFqKecPkwslo
0,-1,one_____,______48,HNp4ymS8lcuAcSGyXbClTXdDXRNRIHx54XkqVzH5z9fsvInjM42fYVMNLZF7XsXR
0,-1,four____,______49,TmNz2wQpDU2RbEkVprxcfHJDeqPTNbj0tdu4m
0,-1,three___,______50,wYyJFBctKsYPGV5UI6zVlbTq2a6gwvxb
0,-1,four____,______51,Pm3CisxyERr5PZBLYWTXrFbOI4Do4bPDHG6xxurp
0,-1,three___,______52,ImfieqohDDlryHxS1K48KpKChD6n9KLgrLHqEleA9etlseAFFzeONoPdYbUzT
0,-1,one_____,______53,DvY0k5xyaRJJM0E1boCdNxYNPzliRvTbbHNL3YgyZ9D50jp
0,-1,zero____,______54,3Yn5ogDkHFXbqy4wnVuOlX4SGzkjYKi2Cl
0,-1,four____,______55,4vSPYW1gUv4PG7wR0rXalMJimtXmVstzHlobgZkLZIq0ciazWg
0,-1,zero____,______56,Go7o2KM334KAO7CP0uLA16IVZct1kXMS
0,-1,three___,______57,WgNHrgucFhOZFYH41MxcZuc0iAfILeJ9Ldr
0,-1,one_____,______58,sUNc5TzaOGTGn732VqnnS3tqjKd2XQzBI
0,-1,zero____,______59,ZYksydBq2uK9cx7dymyOFt0MZynDfhOKmlnrTe1jGedImnrD
0,-1,four____,______60,Q3qP7h2COuZCkYWlKoA5QwrmUchSYtKZzCmWNl90GwnmTL4ppEKf5O
0,-1,four____,______61,D8aczJUUFedcUd0OgrJBBnKs055zETRDu7Gb
0,-1,zero____,______62,csTsRT1PAfw1aV2DgKeisoNZ4ueqvlCp3wdua8i6iICJDa8bQByOzGift4zXt
0,-1,zero____,______63,mz97hgmJMgR6Lrme8cqQWiB3vaWYmEJGKE2K6L30jW7WLxoTN6CCMuZ2RFQFN
0,-1,four____,______64,SZhq3NlMOh39AVs4VKFy9JKVtj1En2J1DZtuwxMvRnofFcdw
0,-1,three___,______65,MGMTkdmheO5Z6ZfYZTF28d1JUQn4Ueoz4hWtRZwWTsdVVCNb9ohUO7
0,-1,one_____,______66,Yr72WnVrnOFz7e1O90bILM4x2XDP0r8m1Dq
0,-1,two_____,______67,q17qp5sBUAFIAe29BVzcM3fYEHhjTIWTR5J1VO08
0,-1,three___,______68,gUxSTU3DKRGfGqpSQjEemlYafkYIDlP09qGVBqhlZabaEgODLbqwyf
0,-1,three___,______69,IogcfJwAQPoMwUSI99SPGZEdrcDUYNgPuWvB58Awhwo8TBn
0,-1,one_____,______70,QHQmA5NAxB9npqVHom0a8vVG5vDukrG1bRf7DbyHO5462BI54
0,-1,one_____,______71,p1hFCA4jHO2eo7G7EI5A4qekDP2cZQeO9X9CkR
0,-1,zero____,______72,UeA3em6Scl6EJOPtzwAekG9N533ckjS89
0,-1,zero____,______73,OpMCDy1OBAnHt4NFS9YXrpbhhk5bgyEcJNCKWrxjgdAiu7L63
0,-1,three___,______74,QpSPmMPMQwnSW363RLJfuHaivvZ2AuvPi6KWiM7dnNCj6swJh
0,-1,one_____,______75,LKAvrfe8sFTcvPadgfAp2daSeZ2OLiXve7krWdD7uc0qnsNWULK
0,-1,zero____,______76,ySNA0Hks8NwI0GpSIc6MGq7l8JXj09scPPHO2eRuU2O7CmGql331o
0,-1,two_____,______77,njMqk8MxlkvMrpsr8GLhCfApBO657RRbPDepDeAivmTW0ib4avzi9QTDKJ87X3
0,-1,zero____,______78,xqSqLbgZxKGRFvj3dvHTPEH47tBiaNDXZIuL9yrOewcWKdBlU0z8
0,-1,three___,______79,U5nHJzzcmUNNgBHpp9EzXztgNZWh8s9xdebEERBm
0,-1,four____,______80,xGPnDcAqccALt6TEry36gOUt9FDsMbLo1XvmsddQNVpJtJcr
0,-1,three___,______81,pYoYefw4wWoKFJvm3lVCqFpm4XMI0WQ2RJd
0,-1,three___,______82,XCfOjCeLkxNg9REkaN7NrtB2V0OkeVeb5hwrfI7J3ljzj
0,-1,zero____,______83,Wah1LKFItC9l87bJ4WPgBTCB1wBuV8si
0,-1,two_____,______84,WKYkTsWye8FhNzOTByaML82TJ1y0tfcIrjpEKC
0,-1,three___,______85,EBBmrYrZ7bSAyOJvS0BFrbQs0MOvfy1C
0,-1,four____,______86,PvLjgw3WwHPMrnQmFHg11iQEHNcATmA1IHiWyu
0,-1,two_____,______87,lQdKQ2F2RpyeOOS4DJpaUOxVl9y4Jc77
0,-1,two_____,______88,RJAQlbOJGCnpRP9MGXKodmIXY5u6NoZrwgLmDM3TbtnY
0,-1,one_____,______89,hysqGfnHUP9MdO4Bsl9p0uF3rIivpxvHxNXtX4JnZn
0,-1,four____,______90,FfXoW4vU8sCvGydSN4ZN77B5rGeigSKgsaB3pOxeM7LWgDvjxZDahQN1Ttx
0,-1,four____,______91,0Ih1DVGGoS8luMGjgjNAtamBNenSSj8I3Kc5eeGvO3pxLKpX4NnKE2sMJLwCJxIy
0,-1,four____,______92,jS1zjBKqww9biqmUQymTKkHvDhBQqLsYt26M28jtwcVnwc2Ga
0,-1,zero____,______93,lJXLeA7pWEcXhiYEyY3aT48I7ViURuYLAtmLeEbNQEmTCUPdXZ
0,-1,four____,______94,gCab0QWdt6zJRJZySDIv78tOEY6dJNluQv
0,-1,four____,______95,ldHS0lQfqkD1u7M6I1xTHsVq4OldykkYdkbf6I923OxoujvxOsic9F2pbQylr7Bd
0,-1,zero____,______96,g3sLf0xPQlErPwPzfLCmK5g8LUfwD6dQgVVP4HQuCMgiUekkAGlpMuttx
0,-1,zero____,______97,hQ15MdZnF7e33mo3w1Qfl1o7J7ODKoxAfN4xVecwHrFdsi8Of6TVeQDiGwS02XqU
0,-1,two_____,______98,mxfcbY0ow8lTJNw1qeCsMxkvGNQXyb0GFhjJi6SPoG7OFLF9twU
0,-1,four____,______99,v45jU8g1hb9SB244eesLIsBhqLQNdLrLxcnlmeu6akjNnyo
0,-1,four____,_____100,bqFIcWQbY2d5aW1YickbwIZgMgcGhVP3oOofcXxYW4VDSEJ
0,-1,three___,_____101,xA34lc8OD7TY7QCDfxpIxISuV8G0QhUxti6k0kfMgqdOe
0,-1,one_____,_____102,aBZDLhwfMPUSMgBooPYONEs2XqOB7nlqVSj3Aj
0,-1,one_____,_____103,wBTbdZGEF0WGRALiwk5azQFDQDL8BeAJVU5MTeVtWaj6TdewQci
0,-1,three___,_____104,2mwZktX06GaaA4vBSelJ2tRr4PvQ748iII1sGa6nAZ
0,-1,one_____,_____105,oEXHIdogc1DZg3ZKt28gqTCLtjWFkOfma3UMbeZZri
0,-1,three___,_____106,gPk0llnFescNL6J1pllTjSHKfwSrgUc17WjR
0,-1,three___,_____107,aXOFtjcfdonE9XzCbbH3Kp0oJFPMSQNm1zEG9Bv
0,-1,one_____,_____108,fV8kTEEx2sUSzB3Kl17upRuQVXaeXmPHt1EPysvlkkoC1tMhSM
0,-1,four____,_____109,UkCq7UQMLbSFM5NBbwuQzeHhtPzFlARp43ecd
0,-1,four____,_____110,whwu9eqSmlC32ERBFVZbQo1fgFZoBl71FfnmLvTCo1R6
0,-1,four____,_____111,rpeLt0eJTOqMFklpEhh3kKyyPnx8QuPMYOd3xp8FeMWJLBu1R
0,-1,one_____,_____112,4v0aleqTHGuWSKDzrsW1Fv5qm1mzEL77siTlTheok
0,-1,two_____,_____113,cqUmYysnNUbK6mPorfZs1ED03Dm7bmQkTTyp6HWJyVjOkFvVdhfxrwuUQ
0,-1,zero____,_____114,MtmEudyHjejNsdIe72cA4nq5RL9BHVpt
0,-1,one_____,_____115,oinPSVCvJOUjweGwxKYOnnBZXcsgBrd8B9AntI2bZdLWXzVZy
0,-1,three___,_____116,R8aZycNG6dCO4GI6I97iiUtRHkKN5bTiRN87SlU8AR9HeZ48VSq5NaIT8UpD7clR
0,-1,one_____,_____117,8M5leEl06moW9mlcPQ0looLYACRGLiuB
0,-1,zero____,_____118,VezL6afPr79RR7SR2gfqUy9OxLi4k5K4qKEHJFEEoxKEIOqi
0,-1,zero____,_____119,NCq3nB2XJUa8DSEq0TaSE19f1OpUCouFuAaKwA
0,-1,one_____,_____120,ROnWoloEO0Vb5i0awrOk7RPcTarwgSsoe9gxdnLwx2LTPByvxUu4f1SfmTKvm
0,-1,two_____,_____121,nHH3gg52WV8g6JY7o5SsifKfw0bWOO9GwiHruMFnXxWNDTEa8wm8YrpFL
0,-1,three___,_____122,I4rm6NLJzVyhS07LkbMxBkicayixHXXOkOXuXp
0,-1,zero____,_____123,G5JxUTkjbT1B5kmaLg5oGLTgdV75kHygDyHKV2KTao1Wzx8EZUBj64BvmQ
0,-1,four____,_____124,k3gQryK9516dAuLej3lnnQSlUlbNkqML9hezecmO5pSrtUYwRefX6AK
0,-1,one_____,_____125,2jrdSSk1cWz32f4dZQC1KRirNoS8oviKsfChBv8QStPucK57JfZE7sdz8d
0,-1,two_____,_____126,peNqQJq2c4dgZqrHPdNe6KeaTmwcPBOOnCaf
0,-1,one_____,_____127,u3LoOBnnwOIaoUj15KpCBItApHH0tW7FzcwgFNNj
0,-1,one_____,_____128,VlrPi9iJcsSeLui2x8GVjTz2gJ8Ft2xgUANgBKM
0,-1,one_____,_____129,uKqXNweM9OhbHqVV7KVYJXBaDBbGSu47OtrwE
0,-1,four____,_____130,z9h5M23OwgVmGpbOIZAd4Ku27laHf3FpobdChd
0,-1,three___,_____131,uXVLP1rOrv9xSiFUcmitpXmWWMGQ2UzYkpKpYVUtvcgNygF7K
0,-1,one_____,_____132,54ILnlaYUSlGGUS1bX68sI2qooeX68RMrocjhVA1udG
0,-1,three___,_____133,DfNTy5yNqoP78syOq4QoGmTCbveKvclzL00meuxqTFOvRtcq8MyPerTPbwyJiG
0,-1,one_____,_____134,BhKelrxKXkXHZBgrs8E47H4HQMAmvereY9Jhkt1
0,-1,one_____,_____135,YdDaW4hVEQpTk7UwmEmC5ko8dedWv1cVzlvqmfz4ny1p2c63
0,-1,zero____,_____136,8KkXXEHwIcrrPrNaY3BWCz572e0KRMQpBG38Lqxghq
0,-1,four____,_____137,B7gWobmrqiOgZuQmCsgGHceh1dVVVVqaVxnM8wBGptA48tgAWTc2sJhvNq
0,-1,one_____,_____138,kgPym4jFBFQoTh849Z5XqlWIuLBpFdt8x8qCileGO42VugiNMWjAX4s
0,-1,zero____,_____139,JBSigxYBjUI5eA4BoBJtBRUu8AdyZQvqof
0,-1,two_____,_____140,mGljnuQnGXtJ0WdHKSeuDozPqJS6y33E5nBmY
0,-1,two_____,_____141,CXHWDvQXi2MBFoSwBvo95kyGHNEAkI4hJXyA7
0,-1,zero____,_____142,x3aqnPtS3xW1d0SpnM0DjnTuJRSOJKHfKdHjcnImB2jnh68dVfch5
0,-1,two_____,_____143,42bh9KcorCzs5j7VJIGzYpoLjYU0uZe83sy0ZSjKDouoNBKbIchhUEn3ZCPD4I7p
0,-1,four____,_____144,Lh3PKznbHYDV9BFjTNcRd3BnorydfvVcMbrXfF35KLUR0s37q2SY0hfkJO6xk
0,-1,three___,_____145,281rArJpIlsXOFvFtjpSR7Nj2kGZNW42lPTlxQKfFDrShtheE9JCG
0,-1,zero____,_____146,8XWsNJMu3VucJziOkUesNjosp3rvS3qJQsVxK7YDFsOj8XPTHIPJ3XkEI5q
0,-1,two_____,_____147,CCXHFxv7QJvkDPkTJqvQK4lMp9PUby78i3mifCw2OKH3NFmB09Fo8T6rCkhk
0,-1,three___,_____148,z9pxzL0iljN6zhqZoUeTmA2LS8vBnk1XDU3yR4kW1jNQilm1v1kO
0,-1,one_____,_____149,TSruClLSZ5tY9dOxMi5oj2fzULb4POyBi6eX9choyPqpwfWXBdBk6xowNXYTsrFK
0,-1,three___,_____150,hewt0g3v6pbnCqtVWKtDeou89mlicJVZ1K1ybJ
0,-1,zero____,_____151,0zq9DEUwWdtsyOGYsDoecR5M7wDZDhk8QHJpdC7loHiorruS7
0,-1,one_____,_____152,Dx42wNtkjtuUJnVFXZ05XY3FtMnOFnpJF
0,-1,one_____,_____153,yUx1S7Ve6nw1FwAq5oD03bhCiEn0LTtultmkRw3RG1ALB6ZYRMdnWFcrp
0,-1,four____,_____154,nEBMIZib7l9Mn45J7CcBsvqWEycDNfdPwHiCFEa3Ir7tCQ9Z3fLcAukI2
0,-1,three___,_____155,dU7hkWfEDA6CKGcc2AvyyTQhLcDBVYBx
0,-1,two_____,_____156,VaHVXBjfPc16pW67coJiXdkGXdNg8uen84
0,-1,one_____,_____157,xGDX4HfHSi7Je0NEygFaHQl0MpqhC9dBusLW
0,-1,zero____,_____158,qBKgCyj946LbNqB2ATim4TkA1hkRrvagtppM8iyc
0,-1,zero____,_____159,XPeuO20XEOlehGIyHVaRHfX2kQBZgT1anfKUl
0,-1,three___,_____160,0IHooJmtAWiLM4Uparr5FEslpHzymTbA1ZYXUyQuzEdb5jpbbfdgugYjU7GFxb
0,-1,zero____,_____161,jwvFE4lPlTST2UyiXt4cpkg3GvsW6Bk8wN
0,-1,two_____,_____162,VLAOpyduN0owxxLu9VDtUBzjMSnfSYQy
0,-1,one_____,_____163,LSvDxD3FHbSrJb2annpQ8raJT8P9D74q2
0,-1,two_____,_____164,PfvDUsPSl3BGD7e2uksNWXd96UONTFq6oUJnhvk5Z0NX6McNDi
0,-1,two_____,_____165,ORWFMRqi9UTm2nmN3WWAJMHyNIqyQfHh
0,-1,zero____,_____166,KYhC6O6rSCJg3tFmugzD7GQI6goO6sw1Uv9zj
0,-1,four____,_____167,tm6DrHe1aiV7UFMJ7rsTDB1QT1N7Hz4xFiixrimzypQM5SpppKSyn
0,-1,three___,_____168,bc0QMFv2KshysPu7TQpzziXXBF4NYWXlx53U70UhNHzKKSAUVpeyupkj
0,-1,three___,_____169,7tzCsmvQUWVw9Xvd75LfXIguYbEX66o3t052n4XpOX0adgYXb8FQtK5E
0,-1,four____,_____170,IW1t5R8MX7gj9YlgdQwF8JAgQ5wS8mHSM9sB5Qd466mTDymil
0,-1,three___,_____171,wxcsIX5RUt0arVYRP5BskzFfQv4ehsA8Sf7m12V9L8kEI
0,-1,four____,_____172,Z78K8EVvTvOraoMLm7At2pZSSZORYd0Ou0SFHAE0SR3AK3GnMXi
0,-1,four____,_____173,MSrzourMciNqnZIkIbBBkmnELEMuMYi47NODdFtDvaaeby3TZUeOpWhn2cW4z
0,-1,zero____,_____174,uZRSmQedL0O0oW8Lb1nwbSsjHvHI6nDUnfESkUvv1Mdeogylj3U
0,-1,zero____,_____175,d2vwYskACVgtg6xUb3EyNkRVbMumICu3rSsu6XPnPmSQ5JZMb6OPsQVw9vt2
0,-1,two_____,_____176,S8lkXZSOxNuJNTdjSfsUWmsls9zvmq2YcK629iPtfiFLlJT3YACr9r2q
0,-1,four____,_____177,gxkNEJyCtWrqgm6hctgkM5ejG59pkPPqXaM61gZVDkCtvAF4CeA4hzyYq
0,-1,two_____,_____178,Ic0QTgyjofViOF0JFpE6iT9u7l1gALHK8wmv1Bqdcm4
0,-1,one_____,_____179,vmTdzvgMOYX2BjuAesnyoRp6Ftei02qEzXZbgqeu7ZFnI6UzzgaEg
0,-1,zero____,_____180,TiO0HRGLiCdpWIhIqSqAmq2H3agAShk1u9T6gEIQ0y
0,-1,three___,_____181,Q29jJZ1nOCze5W1NOWUfWkR0d61ROVuUm1GXNOkoY0
0,-1,three___,_____182,m05HjQyBqx2ffQyRMcrgKPGFp19IxROtZ1lVba
0,-1,one_____,_____183,eu3si1gIzV3RgtFrGBMTWOjtPOgAlEejrKTW9UyOoimptRaoh
0,-1,four____,_____184,z0R696xmroGgniwAX2zs0V4Wcef2glyTCenqN1BoXB3hAVdD1xeKn
0,-1,three___,_____185,8LahUE3vQPYmRkYoYIkXHjfvaoTa7giS39b641uHEilQCQPt6uxBlS7x
0,-1,one_____,_____186,wDp6QWm4W65oaCsINlewunK0ACFPRRC8SOUYDZyJQL10fMCnvV7xq2uDebDA
0,-1,two_____,_____187,DWAYRaWnAOTLYecjETvNQbT08tFVzJZkepIc44jQ9mpZ4gG2a9excMb3vLHAsLl3
0,-1,one_____,_____188,67sPDOPvaVbcnV7eWH9C3oTTOhxBvkXRezkv72HF8SBIelb8tumWMOoeGYXWmTy
0,-1,three___,_____189,rlVrBukmWdVJWcF8n8OLmG4cnn3M9Njtw9jZljfAW4wjCHawc4
0,-1,two_____,_____190,WlCnVAbK4cQBVTIyok2VymZAqJkvoIE3Vo
0,-1,one_____,_____191,Dtay8FX0vpJxFxT6m0BsG31ubD3PL3BwfcJwByNmCHjfz3mja
0,-1,two_____,_____192,CxrGtDglJtCBlAlXHBJErE13mluwQLlxs3hPiuHNodt
0,-1,zero____,_____193,pqVeaVsAvn92efucQt8A0LlGzI0icwpyaID7XnYI19JueIvTzsKm1k
0,-1,three___,_____194,LFNssFQpLnT9IwW7cyPv0xo4VJWtNJ5XDTswRhoppZEr6bQqzE1Up
0,-1,zero____,_____195,DWvo63u4BHmK8GH7s453fhTAbB4gxNL722KJabg8JSc8w
0,-1,one_____,_____196,H6Y4nLJLIsVyrHgcJW1Uq4jwC3Z2Xfv1uDLG
0,-1,zero____,_____197,6sSALVke5WrsRTIBFesEgSVz3UbfyS6QfUZVzIMwMJn6ndAnSrjb3emwV
0,-1,one_____,_____198,tNDi7yUvuydCoUb4bglCNEOHD7HE7BYhhGyACEyWwgQPJLB31z7nGj3JL
0,-1,two_____,_____199,wt9dMS29hv4PRI1r7JTt1eiF07W1bzOVPxYh
0,-1,zero____,_____200,KIlCdF3c36Q9dCoPWL3laqSnKOGQj16xZjkrV9I
0,-1,two_____,_____201,1esQIl84qMxM7732szUW4BXJFBWyz1zdxrCVYs2Oq23HVj5lkr4h
0,-1,one_____,_____202,bbMqZYLcSpn040YSP3TR45WhGDqsN6Xjhvas6aekobcSwivUMoOMb1GtfWN
0,-1,one_____,_____203,hhLFmdxj23Zs6vQudxBFuxwIfOoKR6xkzjyvahXVykt0YAGgHz92NIGKlQ
0,-1,zero____,_____204,A5PqKTFcaAtEMUbL7ZFW3cmJheV2FVSojR5OyFGx1E3ecnw
0,-1,zero____,_____205,8SYd6Gj87hqxTxd5La87xJoNF7IXWyBPHo
0,-1,one_____,_____206,4cUnTZ2Q4aDNaRgY4MdBWJox1eLOc892kUlE8GafyoyruJW4gCyJZfcdDvNGR9Yd
0,-1,one_____,_____207,0AxJFICXB9KzZee3K50207U2rPrKnoXc7tmSjsN9hMjhL5AauFHvh
0,-1,three___,_____208,aXMCN3d1DRd4nHzwyfx98k6N7dcYsbAV4h6RuXth4B7O3YJWup
0,-1,zero____,_____209,3DdwzmslVG7uJYCinqoF7C9PmzTx9S0gXsn4Wcrj5mpJwMBF
0,-1,zero____,_____210,w0KPty5EJJh0gqNNrxE6H0iyCHSanS1Uv9uw3tuyX2dvbjr7j30DM
0,-1,four____,_____211,7gvkhQPHeHLV7b22QRgmv8R8uJgfcXa5JQ0
0,-1,zero____,_____212,2MSEt2SWDZHUGTasqIm6cEJJDEfu6lHgRtGgXdPrdv2h8XtbApAoMbAh4
0,-1,one_____,_____213,ItLLcW9XOps4bxdbwTBQZAoOAfBVpimcefZ9DC4R
0,-1,two_____,_____214,whQjaWjitIeSqQpKM5b7jJOPL51QmRzFRNSA2
0,-1,zero____,_____215,aFIYcCQWVVGtnQx7REJWVpuNSkczGeU0q0dbiTPEj2FANoWFTZQPUMY7u1D
0,-1,one_____,_____216,Sq1wx2gZmh9q7ue6gPZ14M9NqKagfss3fqYkgWY8WW7S8Cd5AbepagD0
0,-1,four____,_____217,0U9FYaeWwtltndqUKBMq1ySyShjYU6XqxFXHnW
0,-1,four____,_____218,7oljzJc4lkDREtWxdCaVaRPcoPpMdLFVe1GJMgUXqLli86
0,-1,three___,_____219,MHGdUa1tVsXniPsIwI4rKFwbZ6ihUKmLgUbCj4a
0,-1,two_____,_____220,zcj3f03ZBXRBar01j1ViUF0TD89BZzdZSg9Q41
0,-1,four____,_____221,bR5R287KUGs1TdoWncqcW5rwE7ZK68GphFn
0,-1,two_____,_____222,rnMwbNvxxoxsluah7CGu2vatgtAuMBgLo7Ppo05dDhkdfrXGXE9j9Z1Zgf
0,-1,one_____,_____223,XHIAoFBKhtSoaWzXCBoy8SPIuAImCo7Cixk8v
0,-1,two_____,_____224,hbOWMt8BeMlhgAswcBSWpGLNvNWS6L25LZx
0,-1,four____,_____225,gnqVIO7SySUeH5Vd9zwRWB59okrFAgfvTs6cGU
0,-1,two_____,_____226,fGfeICPimXI9Mv1b4AbPaHga3nL6PiMh6U
0,-1,zero____,_____227,mzT6O6DF8fcpt261jzVDzpmYIEDRNaKzqwECQKJPBA
0,-1,one_____,_____228,cTuZIZO6gidejGxGzR7X0CZFAw0X0GPVjEL
0,-1,one_____,_____229,RJREq3IPeSyeruAATRhj7W5YLDwuRGdjXA40fCZG5l
0,-1,two_____,_____230,AuEa66Q7r3QJj0cBs55KxNGhee79KSa65TFGe6oO4fA483h2nmexZx2nex
0,-1,one_____,_____231,q3kvfMCDutDpwVF9oKpK61owdyL1dXoxof1tKwcmLKv2tG8RGqZ1PVKJFud
0,-1,four____,_____232,T8GUQGJV5Mf09xVLxpcXyzwmp4BXNC2o8l3rzbZ9SDn4vkcuUwKwqllGATRTj4aH
0,-1,two_____,_____233,MjgT9i5ic0WrsbPjPwJ3m99Ip6PyquWzekEsxO9rP3JsdqXULHKYKH7Zql17c
0,-1,four____,_____234,WvmpGM5o2qdFUbart0n4xyLExYE7Tl2rZe5VHe240NycyZnTt7
0,-1,three___,_____235,a6bNNw8P2ZaQh9Uzs44AnugWiovSt1PpLEURE2prNl6lJI8ueXAm0XsTOqew
0,-1,two_____,_____236,ynrMaznIt5NYond2JlGLhA0CbnGQ7SiT5SyxWDF5XDM3
0,-1,four____,_____237,6w9uM2L9sNhL6a4ZE8paDofjJULRqbkWLHGaMZ3w
0,-1,zero____,_____238,iyOTvW0NLLEmGTagto4TzJrWcz85J6J4
0,-1,three___,_____239,0iBH7o5X5ZsyLDUdczkrFgCzu6WVEgE9FXv1doLldlQ
0,-1,one_____,_____240,jJqEWKEQ76xlXDBNSZtCluwGakn9T8zRoCzIEwkZNB6dwYyOfjOZNJhNE4QrcDSp
0,-1,three___,_____241,LkUf7d9si1g6Jtr1BY0sN0y75PKhQHedm0ZQofp0ge0MHX
0,-1,one_____,_____242,H7VM6y8fswPNkjUg5LXGgnlVJqgNse5lVhOTC48GtmPBIUbM9T3eLg
