table_type,repair_type,idx,tx_id,tx_type,duration_ms,count,read_ts,from_ts,to_ts,build_reason,trial,case
naive,No Repair,59,59,RecentScan,21.584334,,59.0,,,,0,history0
naive,No Repair,60,60,BuildSnap,52.092333,,60.0,,,RecentScan,0,history0
naive,No Repair,60,60,RecentScan,20.182916,,60.0,,,,0,history0
naive,No Repair,61,61,BuildSnap,52.6005,,61.0,,,Probe,0,history0
naive,No Repair,61,61,Probe,17.400167,600.0,61.0,,,,0,history0
naive,No Repair,62,62,BuildSnap,48.154916,,62.0,,,Probe,0,history0
naive,No Repair,62,62,Probe,16.558709,600.0,62.0,,,,0,history0
naive,No Repair,63,63,BuildSnap,52.061916,,63.0,,,Probe,0,history0
naive,No Repair,63,63,Probe,16.24475,600.0,63.0,,,,0,history0
naive,No Repair,64,64,BuildSnap,49.787,,64.0,,,Probe,0,history0
naive,No Repair,64,64,Probe,16.391667,600.0,64.0,,,,0,history0
naive,No Repair,65,65,GbgCollect,0.36716699999999997,,16.0,,,,0,history0
naive,No Repair,66,66,BuildSnap,50.89075,,66.0,,,Probe,0,history0
naive,No Repair,66,66,Probe,16.814375,600.0,66.0,,,,0,history0
naive,No Repair,67,67,BuildSnap,55.348458,,67.0,,,RecentScan,0,history0
naive,No Repair,67,67,RecentScan,20.770625,,67.0,,,,0,history0
naive,No Repair,68,68,BuildSnap,50.920458,,68.0,,,Probe,0,history0
naive,No Repair,68,68,Probe,16.362542,600.0,68.0,,,,0,history0
naive,No Repair,69,69,BuildSnap,56.592583,,69.0,,,RecentScan,0,history0
naive,No Repair,69,69,RecentScan,22.939667,,69.0,,,,0,history0
naive,No Repair,70,70,BuildSnap,69.824417,,70.0,,,Probe,0,history0
naive,No Repair,70,70,Probe,18.537125,600.0,70.0,,,,0,history0
naive,No Repair,71,71,BuildSnap,52.894959,,71.0,,,RecentScan,0,history0
naive,No Repair,71,71,RecentScan,21.544958,,71.0,,,,0,history0
naive,No Repair,72,72,BuildSnap,56.218375,,72.0,,,Probe,0,history0
naive,No Repair,72,72,Probe,16.075417,600.0,72.0,,,,0,history0
naive,No Repair,73,73,BuildSnap,55.917959,,73.0,,,Probe,0,history0
naive,No Repair,73,73,Probe,15.695292,600.0,73.0,,,,0,history0
naive,No Repair,74,74,GbgCollect,0.900417,,30.0,,,,0,history0
naive,No Repair,75,75,BuildSnap,57.025041,,75.0,,,RecentScan,0,history0
naive,No Repair,75,75,RecentScan,21.244875,,75.0,,,,0,history0
naive,No Repair,76,76,BuildSnap,62.018292,,76.0,,,RecentScan,0,history0
naive,No Repair,76,76,RecentScan,21.000625,,76.0,,,,0,history0
naive,No Repair,77,77,BuildSnap,62.993875,,77.0,,,RecentScan,0,history0
naive,No Repair,77,77,RecentScan,21.442667,,77.0,,,,0,history0
naive,No Repair,78,78,BuildSnap,61.3765,,78.0,,,RecentScan,0,history0
naive,No Repair,78,78,RecentScan,23.527208,,78.0,,,,0,history0
naive,No Repair,79,79,BuildSnap,71.75075,,79.0,,,Probe,0,history0
naive,No Repair,79,79,Probe,16.611458,600.0,79.0,,,,0,history0
naive,No Repair,80,80,Update,0.0,6.0,,,,,0,history0
naive,No Repair,81,81,BuildSnap,0.0,,81.0,,,,0,history0
naive,No Repair,82,82,Update,0.0,6.0,,,,,0,history0
naive,No Repair,83,83,BuildSnap,63.546833,,83.0,,,RecentScan,0,history0
naive,No Repair,83,83,RecentScan,20.67675,,83.0,,,,0,history0
naive,No Repair,84,84,BuildSnap,72.659292,,84.0,,,RecentScan,0,history0
naive,No Repair,84,84,RecentScan,20.573875,,84.0,,,,0,history0
naive,No Repair,85,85,BuildSnap,62.785417,,85.0,,,Probe,0,history0
naive,No Repair,85,85,Probe,15.575209,600.0,85.0,,,,0,history0
naive,No Repair,86,86,BuildSnap,69.492292,,86.0,,,RecentScan,0,history0
naive,No Repair,86,86,RecentScan,20.2305,,86.0,,,,0,history0
naive,No Repair,87,87,BuildSnap,69.032334,,87.0,,,Probe,0,history0
naive,No Repair,87,87,Probe,16.572166,600.0,87.0,,,,0,history0
naive,No Repair,88,88,BuildSnap,65.485666,,88.0,,,Probe,0,history0
naive,No Repair,88,88,Probe,17.450833,600.0,88.0,,,,0,history0
naive,No Repair,89,89,BuildSnap,61.781917,,89.0,,,RecentScan,0,history0
naive,No Repair,89,89,RecentScan,20.092209,,89.0,,,,0,history0
naive,No Repair,90,90,Update,0.0,6.0,,,,,0,history0
naive,No Repair,91,91,BuildSnap,0.0,,91.0,,,,0,history0
naive,No Repair,92,92,BuildSnap,65.670459,,92.0,,,Probe,0,history0
naive,No Repair,92,92,Probe,15.892958,600.0,92.0,,,,0,history0
naive,No Repair,93,93,BuildSnap,64.481125,,93.0,,,RecentScan,0,history0
naive,No Repair,93,93,RecentScan,21.084583,,93.0,,,,0,history0
naive,No Repair,94,94,Update,0.0,6.0,,,,,0,history0
naive,No Repair,95,95,BuildSnap,67.233666,,95.0,,,RecentScan,0,history0
naive,No Repair,95,95,RecentScan,19.650292,,95.0,,,,0,history0
naive,No Repair,96,96,BuildSnap,68.989584,,96.0,,,Probe,0,history0
naive,No Repair,96,96,Probe,18.1085,600.0,96.0,,,,0,history0
naive,No Repair,97,97,BuildSnap,56.655917,,97.0,,,Probe,0,history0
naive,No Repair,97,97,Probe,16.116542,600.0,97.0,,,,0,history0
naive,No Repair,98,98,BuildSnap,63.289583,,98.0,,,RecentScan,0,history0
naive,No Repair,98,98,RecentScan,21.710667,,98.0,,,,0,history0
naive,No Repair,99,99,BuildSnap,63.028709,,99.0,,,Probe,0,history0
naive,No Repair,99,99,Probe,16.949833,600.0,99.0,,,,0,history0
naive,No Repair,100,100,BuildSnap,65.259042,,100.0,,,RecentScan,0,history0
naive,No Repair,100,100,RecentScan,20.649833,,100.0,,,,0,history0
naive,No Repair,101,101,BuildSnap,69.55725,,101.0,,,Probe,0,history0
naive,No Repair,101,101,Probe,17.094083,600.0,101.0,,,,0,history0
naive,No Repair,102,102,BuildSnap,61.700417,,102.0,,,RecentScan,0,history0
naive,No Repair,102,102,RecentScan,24.286959,,102.0,,,,0,history0
naive,No Repair,103,103,Update,0.0,6.0,,,,,0,history0
naive,No Repair,104,104,BuildSnap,0.0,,104.0,,,,0,history0
naive,No Repair,105,105,BuildSnap,63.804,,105.0,,,Probe,0,history0
naive,No Repair,105,105,Probe,20.103,600.0,105.0,,,,0,history0
naive,No Repair,106,106,Update,0.0,6.0,,,,,0,history0
naive,No Repair,107,107,BuildSnap,67.304334,,107.0,,,Probe,0,history0
naive,No Repair,107,107,Probe,15.213,600.0,107.0,,,,0,history0
naive,No Repair,108,108,Update,0.0,6.0,,,,,0,history0
naive,No Repair,109,109,BuildSnap,0.0,,109.0,,,,0,history0
naive,No Repair,110,110,BuildSnap,60.08075,,110.0,,,Probe,0,history0
naive,No Repair,110,110,Probe,16.605708,600.0,110.0,,,,0,history0
naive,No Repair,111,111,BuildSnap,69.71025,,111.0,,,RecentScan,0,history0
naive,No Repair,111,111,RecentScan,24.787959,,111.0,,,,0,history0
naive,No Repair,112,112,BuildSnap,62.779958,,112.0,,,Probe,0,history0
naive,No Repair,112,112,Probe,16.41875,600.0,112.0,,,,0,history0
naive,No Repair,113,113,BuildSnap,62.468959,,113.0,,,RecentScan,0,history0
naive,No Repair,113,113,RecentScan,22.115875,,113.0,,,,0,history0
naive,No Repair,114,114,BuildSnap,58.514875,,114.0,,,RecentScan,0,history0
naive,No Repair,114,114,RecentScan,27.080333,,114.0,,,,0,history0
naive,No Repair,115,115,BuildSnap,58.565416,,115.0,,,Probe,0,history0
naive,No Repair,115,115,Probe,16.642041,600.0,115.0,,,,0,history0
naive,No Repair,116,116,BuildSnap,65.401917,,116.0,,,RecentScan,0,history0
naive,No Repair,116,116,RecentScan,21.70875,,116.0,,,,0,history0
ivmh,No Repair,0,0,InitLoad,13.587625,60000.0,,,,,0,history0
ivmh,No Repair,1,1,BuildSnap,0.0,,1.0,,,,0,history0
ivmh,No Repair,2,2,Update,0.015458999999999999,6.0,,,,,0,history0
ivmh,No Repair,3,3,BuildSnap,0.0,,3.0,,,,0,history0
ivmh,No Repair,4,4,RecentScan,14.682291,,4.0,,,,0,history0
ivmh,No Repair,5,5,Update,0.010542,6.0,,,,,0,history0
ivmh,No Repair,6,6,RecentScan,13.5505,,6.0,,,,0,history0
ivmh,No Repair,7,7,Update,0.013458,6.0,,,,,0,history0
ivmh,No Repair,8,8,BuildSnap,0.0,,8.0,,,,0,history0
ivmh,No Repair,9,9,RecentScan,14.865209,,9.0,,,,0,history0
ivmh,No Repair,10,10,Update,0.013041,6.0,,,,,0,history0
ivmh,No Repair,11,11,RecentScan,16.314667,,11.0,,,,0,history0
ivmh,No Repair,12,12,RecentScan,15.804416,,12.0,,,,0,history0
ivmh,No Repair,13,13,Probe,15.3985,600.0,13.0,,,,0,history0
ivmh,No Repair,14,14,GbgCollect,0.0,,1.0,,,,0,history0
ivmh,No Repair,15,15,Update,0.007958,6.0,,,,,0,history0
ivmh,No Repair,16,16,BuildSnap,0.0,,16.0,,,,0,history0
ivmh,No Repair,17,17,Update,0.005125,6.0,,,,,0,history0
ivmh,No Repair,18,18,Probe,14.558208,600.0,18.0,,,,0,history0
ivmh,No Repair,19,19,RecentScan,16.013875,,19.0,,,,0,history0
ivmh,No Repair,20,20,RecentScan,15.871541,,20.0,,,,0,history0
ivmh,No Repair,21,21,RecentScan,15.793375,,21.0,,,,0,history0
ivmh,No Repair,22,22,Probe,13.207625,600.0,22.0,,,,0,history0
ivmh,No Repair,23,23,Probe,13.563125,600.0,23.0,,,,0,history0
ivmh,No Repair,24,24,Probe,13.110166,600.0,24.0,,,,0,history0
ivmh,No Repair,25,25,RecentScan,15.611958,,25.0,,,,0,history0
ivmh,No Repair,26,26,Probe,14.431,600.0,26.0,,,,0,history0
ivmh,No Repair,27,27,GbgCollect,0.0,,3.0,,,,0,history0
ivmh,No Repair,28,28,RecentScan,15.136584,,28.0,,,,0,history0
ivmh,No Repair,29,29,Update,0.011417,6.0,,,,,0,history0
ivmh,No Repair,30,30,BuildSnap,0.0,,30.0,,,,0,history0
ivmh,No Repair,31,31,Probe,15.017042,600.0,31.0,,,,0,history0
ivmh,No Repair,32,32,Probe,13.274958,600.0,32.0,,,,0,history0
ivmh,No Repair,33,33,Update,0.006542,6.0,,,,,0,history0
ivmh,No Repair,34,34,RecentScan,15.269708,,34.0,,,,0,history0
ivmh,No Repair,35,35,RecentScan,15.3245,,35.0,,,,0,history0
ivmh,No Repair,36,36,Update,0.009458,6.0,,,,,0,history0
ivmh,No Repair,37,37,BuildSnap,0.001292,,37.0,,,,0,history0
ivmh,No Repair,38,38,GbgCollect,0.0,,8.0,,,,0,history0
ivmh,No Repair,39,39,Probe,14.240625,600.0,39.0,,,,0,history0
ivmh,No Repair,40,40,Update,0.0075,6.0,,,,,0,history0
ivmh,No Repair,41,41,RecentScan,15.762084,,41.0,,,,0,history0
ivmh,No Repair,42,42,Probe,14.791625,600.0,42.0,,,,0,history0
ivmh,No Repair,43,43,Probe,14.045625,600.0,43.0,,,,0,history0
ivmh,No Repair,44,44,Update,0.0069169999999999995,6.0,,,,,0,history0
ivmh,No Repair,45,45,BuildSnap,0.0,,45.0,,,,0,history0
ivmh,No Repair,46,46,Probe,14.01075,600.0,46.0,,,,0,history0
ivmh,No Repair,47,47,RecentScan,15.243291,,47.0,,,,0,history0
ivmh,No Repair,48,48,RecentScan,15.755583,,48.0,,,,0,history0
ivmh,No Repair,49,49,Probe,14.121333,600.0,49.0,,,,0,history0
ivmh,No Repair,50,50,RecentScan,13.38975,,50.0,,,,0,history0
ivmh,No Repair,51,51,Update,0.011542,6.0,,,,,0,history0
ivmh,No Repair,52,52,Update,0.008291,6.0,,,,,0,history0
ivmh,No Repair,53,53,BuildSnap,0.0,,53.0,,,,0,history0
ivmh,No Repair,54,54,RecentScan,14.357667,,54.0,,,,0,history0
ivmh,No Repair,55,55,Update,0.012709,6.0,,,,,0,history0
ivmh,No Repair,56,56,Probe,14.95975,600.0,56.0,,,,0,history0
ivmh,No Repair,57,57,RecentScan,15.129167,,57.0,,,,0,history0
ivmh,No Repair,58,58,Probe,14.8565,600.0,58.0,,,,0,history0
ivmh,No Repair,59,59,RecentScan,14.348042,,59.0,,,,0,history0
ivmh,No Repair,60,60,RecentScan,13.586083,,60.0,,,,0,history0
ivmh,No Repair,61,61,Probe,16.388667,600.0,61.0,,,,0,history0
ivmh,No Repair,62,62,Probe,14.41375,600.0,62.0,,,,0,history0
ivmh,No Repair,63,63,Probe,14.772208,600.0,63.0,,,,0,history0
ivmh,No Repair,64,64,Probe,14.214541,600.0,64.0,,,,0,history0
ivmh,No Repair,65,65,GbgCollect,0.0,,16.0,,,,0,history0
ivmh,No Repair,66,66,Probe,13.979709,600.0,66.0,,,,0,history0
ivmh,No Repair,67,67,RecentScan,14.773292,,67.0,,,,0,history0
ivmh,No Repair,68,68,Probe,14.5305,600.0,68.0,,,,0,history0
ivmh,No Repair,69,69,RecentScan,14.51375,,69.0,,,,0,history0
ivmh,No Repair,70,70,Probe,14.690042,600.0,70.0,,,,0,history0
ivmh,No Repair,71,71,RecentScan,15.146417,,71.0,,,,0,history0
ivmh,No Repair,72,72,Probe,14.299208,600.0,72.0,,,,0,history0
ivmh,No Repair,73,73,Probe,13.404209,600.0,73.0,,,,0,history0
ivmh,No Repair,74,74,GbgCollect,0.0,,30.0,,,,0,history0
ivmh,No Repair,75,75,RecentScan,14.595167,,75.0,,,,0,history0
ivmh,No Repair,76,76,RecentScan,14.681584,,76.0,,,,0,history0
ivmh,No Repair,77,77,RecentScan,14.026875,,77.0,,,,0,history0
ivmh,No Repair,78,78,RecentScan,14.149666,,78.0,,,,0,history0
ivmh,No Repair,79,79,Probe,14.635291,600.0,79.0,,,,0,history0
ivmh,No Repair,80,80,Update,0.006333999999999999,6.0,,,,,0,history0
ivmh,No Repair,81,81,BuildSnap,0.0,,81.0,,,,0,history0
ivmh,No Repair,82,82,Update,0.003625,6.0,,,,,0,history0
ivmh,No Repair,83,83,RecentScan,14.132375,,83.0,,,,0,history0
ivmh,No Repair,84,84,RecentScan,14.35625,,84.0,,,,0,history0
ivmh,No Repair,85,85,Probe,14.063375,600.0,85.0,,,,0,history0
ivmh,No Repair,86,86,RecentScan,14.230958,,86.0,,,,0,history0
ivmh,No Repair,87,87,Probe,14.474083,600.0,87.0,,,,0,history0
ivmh,No Repair,88,88,Probe,14.837292,600.0,88.0,,,,0,history0
ivmh,No Repair,89,89,RecentScan,14.484125,,89.0,,,,0,history0
ivmh,No Repair,90,90,Update,0.010584,6.0,,,,,0,history0
ivmh,No Repair,91,91,BuildSnap,0.0,,91.0,,,,0,history0
ivmh,No Repair,92,92,Probe,14.272542,600.0,92.0,,,,0,history0
ivmh,No Repair,93,93,RecentScan,14.260292,,93.0,,,,0,history0
ivmh,No Repair,94,94,Update,0.012,6.0,,,,,0,history0
ivmh,No Repair,95,95,RecentScan,14.872208,,95.0,,,,0,history0
ivmh,No Repair,96,96,Probe,15.5265,600.0,96.0,,,,0,history0
ivmh,No Repair,97,97,Probe,13.766459,600.0,97.0,,,,0,history0
ivmh,No Repair,98,98,RecentScan,15.014417,,98.0,,,,0,history0
ivmh,No Repair,99,99,Probe,14.491334,600.0,99.0,,,,0,history0
ivmh,No Repair,100,100,RecentScan,14.527958,,100.0,,,,0,history0
ivmh,No Repair,101,101,Probe,15.184709,600.0,101.0,,,,0,history0
ivmh,No Repair,102,102,RecentScan,15.175583,,102.0,,,,0,history0
ivmh,No Repair,103,103,Update,0.009375,6.0,,,,,0,history0
ivmh,No Repair,104,104,BuildSnap,0.0,,104.0,,,,0,history0
ivmh,No Repair,105,105,Probe,15.232625,600.0,105.0,,,,0,history0
ivmh,No Repair,106,106,Update,0.0075,6.0,,,,,0,history0
ivmh,No Repair,107,107,Probe,12.924583,600.0,107.0,,,,0,history0
ivmh,No Repair,108,108,Update,0.0069169999999999995,6.0,,,,,0,history0
ivmh,No Repair,109,109,BuildSnap,0.0,,109.0,,,,0,history0
ivmh,No Repair,110,110,Probe,14.414541,600.0,110.0,,,,0,history0
ivmh,No Repair,111,111,RecentScan,14.680125,,111.0,,,,0,history0
ivmh,No Repair,112,112,Probe,14.929875,600.0,112.0,,,,0,history0
ivmh,No Repair,113,113,RecentScan,14.611375,,113.0,,,,0,history0
ivmh,No Repair,114,114,RecentScan,14.674083,,114.0,,,,0,history0
ivmh,No Repair,115,115,Probe,15.482167,600.0,115.0,,,,0,history0
ivmh,No Repair,116,116,RecentScan,15.238542,,116.0,,,,0,history0
heap,No Repair,0,0,InitLoad,18.087042,60000.0,,,,,0,history0
heap,No Repair,1,1,BuildSnap,0.0,,1.0,,,,0,history0
heap,No Repair,2,2,Update,0.005333,6.0,,,,,0,history0
heap,No Repair,3,3,BuildSnap,0.0,,3.0,,,,0,history0
heap,No Repair,4,4,RecentScan,20.286542,,4.0,,,,0,history0
heap,No Repair,5,5,Update,0.007291000000000001,6.0,,,,,0,history0
heap,No Repair,6,6,RecentScan,20.127791,,6.0,,,,0,history0
heap,No Repair,7,7,Update,0.007458,6.0,,,,,0,history0
heap,No Repair,8,8,BuildSnap,0.0,,8.0,,,,0,history0
heap,No Repair,9,9,RecentScan,18.987209,,9.0,,,,0,history0
heap,No Repair,10,10,Update,0.008,6.0,,,,,0,history0
heap,No Repair,11,11,RecentScan,19.882042,,11.0,,,,0,history0
heap,No Repair,12,12,RecentScan,19.633167,,12.0,,,,0,history0
heap,No Repair,13,13,Probe,23.666167,600.0,13.0,,,,0,history0
heap,No Repair,14,14,GbgCollect,11.323667,,1.0,,,,0,history0
heap,No Repair,15,15,Update,0.0035,6.0,,,,,0,history0
heap,No Repair,16,16,BuildSnap,0.0,,16.0,,,,0,history0
heap,No Repair,17,17,Update,0.009958,6.0,,,,,0,history0
heap,No Repair,18,18,Probe,22.625292,600.0,18.0,,,,0,history0
heap,No Repair,19,19,RecentScan,19.386666,,19.0,,,,0,history0
heap,No Repair,20,20,RecentScan,20.261208,,20.0,,,,0,history0
heap,No Repair,21,21,RecentScan,19.855958,,21.0,,,,0,history0
heap,No Repair,22,22,Probe,21.003416,600.0,22.0,,,,0,history0
heap,No Repair,23,23,Probe,21.380416,600.0,23.0,,,,0,history0
heap,No Repair,24,24,Probe,20.8365,600.0,24.0,,,,0,history0
heap,No Repair,25,25,RecentScan,19.793875,,25.0,,,,0,history0
heap,No Repair,26,26,Probe,22.247834,600.0,26.0,,,,0,history0
heap,No Repair,27,27,GbgCollect,11.06425,,3.0,,,,0,history0
heap,No Repair,28,28,RecentScan,19.765958,,28.0,,,,0,history0
heap,No Repair,29,29,Update,0.006125,6.0,,,,,0,history0
heap,No Repair,30,30,BuildSnap,0.0,,30.0,,,,0,history0
heap,No Repair,31,31,Probe,24.02675,600.0,31.0,,,,0,history0
heap,No Repair,32,32,Probe,21.008,600.0,32.0,,,,0,history0
heap,No Repair,33,33,Update,0.003625,6.0,,,,,0,history0
heap,No Repair,34,34,RecentScan,19.4895,,34.0,,,,0,history0
heap,No Repair,35,35,RecentScan,20.350916,,35.0,,,,0,history0
heap,No Repair,36,36,Update,0.0077080000000000004,6.0,,,,,0,history0
heap,No Repair,37,37,BuildSnap,0.0,,37.0,,,,0,history0
heap,No Repair,38,38,GbgCollect,12.433792,,8.0,,,,0,history0
heap,No Repair,39,39,Probe,21.894292,600.0,39.0,,,,0,history0
heap,No Repair,40,40,Update,0.003833,6.0,,,,,0,history0
heap,No Repair,41,41,RecentScan,20.296334,,41.0,,,,0,history0
heap,No Repair,42,42,Probe,23.205791,600.0,42.0,,,,0,history0
heap,No Repair,43,43,Probe,21.756208,600.0,43.0,,,,0,history0
heap,No Repair,44,44,Update,0.004791,6.0,,,,,0,history0
heap,No Repair,45,45,BuildSnap,0.0,,45.0,,,,0,history0
heap,No Repair,46,46,Probe,22.652042,600.0,46.0,,,,0,history0
heap,No Repair,47,47,RecentScan,20.073708,,47.0,,,,0,history0
heap,No Repair,48,48,RecentScan,20.270292,,48.0,,,,0,history0
heap,No Repair,49,49,Probe,22.262209,600.0,49.0,,,,0,history0
heap,No Repair,50,50,RecentScan,20.072083,,50.0,,,,0,history0
heap,No Repair,51,51,Update,0.006417,6.0,,,,,0,history0
heap,No Repair,52,52,Update,0.004,6.0,,,,,0,history0
heap,No Repair,53,53,BuildSnap,0.0,,53.0,,,,0,history0
heap,No Repair,54,54,RecentScan,19.517042,,54.0,,,,0,history0
heap,No Repair,55,55,Update,0.007958999999999999,6.0,,,,,0,history0
heap,No Repair,56,56,Probe,22.689458,600.0,56.0,,,,0,history0
heap,No Repair,57,57,RecentScan,19.90575,,57.0,,,,0,history0
