22353|17854.90|0.02
76096|12865.08|0.09
144749|25112.36|0.01
98588|39664.50|0.03
195822|9589.10|0.02
60199|41730.84|0.10
10580|56642.04|0.01
11253|4657.00|0.07
124791|3631.58|0.09
4996|89346.53|0.06
63819|76660.83|0.01
103719|37899.62|0.02
185224|26184.40|0.01
28488|12748.32|0.00
33055|38533.95|0.03
132778|48890.79|0.09
28487|49541.80|0.03
195819|68933.16|0.08
71997|11813.94|0.03
110745|86031.26|0.10
89847|36736.80|0.04
195170|18977.55|0.08
5868|7095.44|0.05
68292|10082.32|0.02
178030|5540.15|0.04
198614|25689.15|0.05
7609|4549.80|0.00
85025|28280.56|0.06
80269|12492.60|0.00
93355|44495.55|0.05
54466|41193.34|0.08
166534|78425.97|0.07
199973|76699.89|0.10
125725|54272.32|0.01
94634|57002.05|0.05
114840|33387.12|0.06
195562|76247.76|0.09
129097|25900.07|0.04
35012|32198.34|0.06
12503|70775.00|0.01
24056|1960.10|0.00
18601|72940.80|0.02
139711|35014.20|0.03
126747|88687.00|0.03
24282|44632.36|0.01
183927|58316.68|0.02
33063|31873.92|0.07
79434|67844.64|0.09
79390|62991.94|0.05
164873|7751.48|0.02
103692|35609.49|0.06
126076|46286.94|0.09
146430|10335.01|0.01
149648|25464.60|0.06
150106|57805.00|0.01
190131|10990.17|0.03
94666|54801.78|0.00
125263|61836.48|0.04
85888|93694.00|0.05
192454|7732.25|0.01
94162|25435.52|0.00
171026|27425.50|0.10
158078|40898.52|0.10
130850|84638.25|0.01
87339|5305.32|0.09
188523|14503.68|0.00
181513|6378.04|0.01
176999|16607.92|0.10
172099|50356.87|0.04
119950|74858.10|0.05
72450|8534.70|0.10
120550|25128.80|0.07
65904|41137.80|0.00
13712|48771.30|0.02
45490|12919.41|0.09
107450|5829.80|0.10
46568|10601.92|0.05
190982|8291.92|0.05
32772|44324.02|0.06
148022|27820.52|0.05
124065|52274.88|0.06
84665|56088.44|0.03
6887|86106.24|0.00
73021|34790.70|0.05
48367|26307.20|0.07
5094|34968.15|0.02
199446|21636.16|0.00
25340|10122.72|0.00
76308|51372.00|0.02
159500|20273.50|0.10
167158|6125.75|0.01
188024|11120.20|0.01
182681|82892.96|0.08
150265|19728.90|0.09
115710|12079.97|0.07
45241|22538.56|0.04
14280|14331.36|0.05
55872|54836.10|0.07
199789|1888.78|0.07
164907|41409.90|0.07
143669|54805.12|0.08
2280|55567.16|0.05
52025|1954.04|0.01
140505|46365.00|0.04
180092|26958.07|0.00
90739|65729.74|0.08
11020|1862.04|0.01
158110|54901.17|0.00
106557|50033.60|0.07
156370|24248.29|0.04
4459|62718.70|0.10
85060|11495.66|0.03
135560|3191.12|0.02
16084|50004.00|0.05
15815|74424.83|0.09
107633|29531.34|0.09
112486|16483.28|0.08
162808|87927.60|0.05
176554|1630.55|0.09
53522|45741.12|0.05
85847|54985.20|0.07
105281|55310.04|0.07
61909|9354.50|0.01
77099|18293.53|0.04
33246|1179.24|0.01
171103|15263.30|0.01
84180|32597.04|0.07
142458|24007.20|0.05
153783|29388.48|0.10
29581|60423.20|0.00
13660|75535.68|0.09
6812|46407.87|0.05
50069|7133.42|0.09
65496|71613.01|0.10
103201|59005.80|0.08
174794|71014.02|0.04
22525|14475.20|0.03
145863|55356.94|0.01
63125|38084.20|0.08
32654|46012.85|0.05
89866|77946.12|0.09
50675|56898.45|0.04
141564|72250.20|0.02
186413|41983.48|0.05
100777|56888.64|0.09
155378|70235.13|0.03
140057|18649.85|0.06
18672|30222.73|0.06
7480|29137.08|0.02
27826|42091.68|0.02
68031|31968.96|0.04
56929|16973.28|0.03
65815|46301.06|0.04
127294|1321.29|0.01
129424|49416.28|0.10
123873|34143.66|0.05
73205|51840.80|0.02
145606|66064.00|0.10
39258|26339.50|0.00
6112|27488.97|0.08
55642|25562.24|0.05
188089|44729.04|0.00
1085|2958.24|0.03
167945|20129.40|0.05
109221|2460.44|0.00
26769|72917.68|0.04
174144|30453.50|0.05
182696|53360.70|0.08
189196|61689.12|0.07
110749|22876.62|0.05
129896|42369.58|0.06
32798|24231.06|0.10
10824|17348.20|0.08
14536|33362.19|0.08
13|9130.10|0.02
161753|54442.50|0.06
163980|100155.02|0.08
9728|32754.40|0.09
166549|11308.78|0.10
98227|53909.68|0.01
97017|2028.02|0.08
36446|16589.28|0.04
121932|42986.46|0.10
97010|24168.24|0.08
190277|4101.81|0.07
139339|1378.33|0.03
62372|60046.65|0.04
70188|6949.08|0.04
138900|48472.50|0.02
19509|12856.50|0.10
170409|22191.00|0.01
34699|76783.43|0.04
16903|16379.10|0.01
108724|12129.04|0.02
117660|28520.22|0.08
1505|36569.00|0.03
63587|57371.46|0.01
191059|50602.20|0.09
125701|34534.00|0.08
49897|86803.83|0.05
13386|11694.42|0.03
149498|18569.88|0.03
109297|58783.05|0.09
80185|4660.72|0.04
75442|42523.20|0.05
123128|16115.68|0.08
65607|20443.80|0.03
37042|11748.48|0.08
181607|55723.80|0.06
168683|24523.52|0.09
94496|70053.03|0.03
183071|20773.26|0.01
37264|13213.86|0.03
53121|18260.04|0.06
20145|17042.24|0.05
130560|27039.52|0.10
196364|21905.40|0.03
75879|9274.35|0.00
126954|15847.60|0.05
62882|59036.16|0.00
130247|19158.60|0.00
81092|26827.25|0.03
34920|22259.04|0.01
89991|71315.64|0.01
98792|23280.27|0.03
193475|31369.40|0.02
124461|14854.60|0.03
109106|7805.70|0.08
39454|54344.55|0.10
138140|5890.70|0.09
105200|4820.80|0.05
17379|63522.13|0.09
81109|1090.10|0.07
146285|31950.72|0.10
80538|33407.66|0.10
135498|64406.58|0.01
195064|48680.52|0.05
136274|27515.67|0.03
143367|67697.28|0.08
93917|93634.59|0.02
168409|33980.20|0.01
59965|3849.92|0.01
100115|54640.39|0.02
42991|46415.76|0.03
50621|66008.04|0.09
109198|12071.90|0.03
56998|64514.67|0.05
21771|42319.25|0.02
111119|55375.39|0.08
96784|62327.30|0.08
93855|27732.75|0.10
2053|26741.40|0.03
158635|74519.72|0.06
144326|16443.84|0.04
3474|38569.16|0.00
14894|63311.15|0.02
189143|33267.78|0.02
98060|40206.28|0.02
93709|54486.40|0.00
76427|15437.62|0.03
51105|26402.50|0.01
165724|37584.12|0.04
115712|70836.11|0.09
157747|55946.94|0.02
84140|15737.96|0.01
112031|41721.20|0.03
57145|29757.78|0.05
29610|29252.59|0.05
166616|35334.81|0.08
77835|19941.13|0.04
184487|53430.32|0.05
62726|75992.40|0.09
164181|9961.44|0.02
71481|39216.96|0.05
76496|35339.76|0.05
163116|22403.09|0.06
2407|65470.00|0.01
128459|49085.85|0.04
174531|38532.72|0.04
195353|7241.75|0.06
142265|60133.96|0.04
112793|81260.55|0.08
162104|19823.70|0.01
180317|47508.54|0.05
124681|13645.44|0.04
110696|17066.90|0.06
64260|31830.76|0.03
14366|29448.28|0.05
114325|5357.28|0.02
116232|44936.28|0.04
18352|20325.60|0.04
106686|45702.36|0.04
37033|32981.02|0.09
29510|67656.97|0.00
149756|43338.00|0.09
89422|38108.34|0.03
23732|62917.74|0.03
48824|72685.62|0.09
189376|49822.58|0.05
180682|14101.44|0.05
48566|25747.52|0.00
145163|26579.52|0.05
137774|16305.93|0.00
52953|66708.25|0.00
32130|4248.52|0.08
52910|78242.22|0.06
45379|60921.02|0.00
95204|31179.20|0.00
177545|4867.62|0.00
177470|47971.57|0.07
125843|24294.92|0.06
14302|53517.20|0.09
23752|46921.00|0.10
189023|1112.02|0.08
92617|19315.32|0.00
9054|37558.95|0.07
39406|57852.20|0.10
125602|52083.20|0.05
187306|19506.20|0.05
1385|41164.16|0.08
113914|88683.86|0.01
170644|8573.20|0.01
90868|9294.30|0.06
139144|26029.08|0.05
126800|29228.80|0.06
188321|52144.84|0.09
31172|26476.08|0.03
178883|41199.48|0.02
33190|44927.60|0.01
113699|39391.87|0.05
79116|53660.39|0.10
101045|10460.40|0.02
44171|16727.55|0.03
84616|6402.44|0.07
159235|12942.30|0.05
67079|8368.56|0.01
113886|18998.80|0.07
91961|19529.60|0.10
176189|54402.74|0.01
131591|29206.62|0.08
16605|65428.80|0.08
186604|5071.80|0.05
99055|13702.65|0.06
135442|69439.68|0.09
16408|47678.40|0.03
72093|25562.16|0.05
151559|41874.30|0.08
116277|12932.70|0.01
35560|41875.68|0.02
54555|51324.70|0.03
191649|76588.16|0.09
120919|44617.93|0.06
182108|27372.30|0.03
74260|1234.26|0.06
77461|58976.86|0.08
159392|66763.94|0.00
67784|49049.84|0.07
38761|84988.00|0.09
171903|35548.20|0.05
150889|79535.08|0.09
110517|74847.99|0.10
186092|12958.99|0.02
151921|72998.04|0.02
123252|8926.75|0.01
137394|61549.77|0.05
117305|7933.80|0.04
21538|30650.13|0.01
54982|5810.94|0.06
29162|19640.88|0.01
189990|81119.61|0.02
159778|22053.24|0.09
172316|49979.16|0.02
864|84713.28|0.07
168431|52480.05|0.06
31006|29047.00|0.02
199714|38087.91|0.09
7458|24578.10|0.04
102291|9053.03|0.00
47666|37114.18|0.08
32002|26152.00|0.07
125574|9597.42|0.07
110402|25423.20|0.09
11685|11176.76|0.09
174814|39665.01|0.10
3349|7514.04|0.04
195161|47734.08|0.03
192206|41542.40|0.06
87986|98699.00|0.00
167492|24951.84|0.08
179316|19534.34|0.05
163846|85942.80|0.05
155105|27842.40|0.06
33942|11255.64|0.07
49350|46776.60|0.04
140271|65563.50|0.08
112191|49330.79|0.00
189666|82516.02|0.05
55402|27148.00|0.09
55681|68740.56|0.09
152193|19923.04|0.10
105340|34978.84|0.08
25533|13126.77|0.01
45063|21169.26|0.03
115629|39470.88|0.05
185676|65181.79|0.10
9801|17108.00|0.08
143673|75533.48|0.01
96088|23849.76|0.03
71460|17177.52|0.01
184915|3999.82|0.03
105244|61212.76|0.04
44274|32893.29|0.08
111500|58948.50|0.04
164289|44658.24|0.06
26533|23352.48|0.02
53730|43776.98|0.09
32197|24842.18|0.05
123901|94320.10|0.00
52831|1783.83|0.02
130527|52955.68|0.01
27796|77570.55|0.09
27|2781.06|0.03
158492|3100.98|0.03
167658|48318.20|0.04
29991|38419.80|0.09
103486|23831.68|0.08
144065|39926.16|0.04
143567|45095.68|0.03
139336|20629.95|0.02
73677|59424.12|0.08
141983|50624.50|0.08
91678|30054.06|0.10
157370|9991.59|0.00
128602|57071.00|0.10
152402|68356.80|0.03
51749|40817.76|0.05
139534|47205.90|0.07
32933|93296.50|0.08
175872|62331.84|0.10
183263|9423.82|0.05
72144|29019.64|0.00
163346|25368.12|0.01
110897|74407.71|0.02
128902|67581.50|0.08
59926|90524.16|0.08
41052|993.05|0.01
188685|56757.76|0.00
23226|43670.36|0.00
146516|18750.12|0.00
126726|22785.36|0.00
162796|5576.37|0.04
199383|63742.34|0.04
175999|99599.52|0.10
70191|8128.33|0.06
1212|40075.56|0.02
5590|41876.52|0.09
180755|91787.50|0.08
157705|58169.10|0.05
63606|34531.20|0.07
16729|72411.68|0.08
183578|83078.50|0.02
106943|19499.40|0.01
156192|21219.23|0.08
66600|51697.80|0.05
56764|32694.44|0.02
154891|23350.68|0.02
115288|48221.36|0.06
78813|57337.92|0.02
122961|73406.52|0.05
139534|28323.54|0.09
99442|15855.84|0.06
194001|37230.00|0.03
156287|55074.48|0.02
78664|24639.90|0.01
10850|47542.95|0.01
128641|83482.00|0.04
71672|80539.83|0.05
152137|35673.90|0.05
13440|40603.20|0.09
72768|12185.32|0.02
84620|25673.92|0.08
51187|36421.76|0.03
108350|46183.90|0.01
90700|6762.80|0.09
175534|57943.08|0.06
173687|36974.28|0.09
145835|47020.75|0.05
130811|88406.88|0.05
109650|81322.85|0.02
81529|28699.88|0.01
95557|38813.75|0.10
54923|31924.64|0.04
83945|71370.78|0.06
188150|23524.85|0.01
97238|58055.81|0.09
135384|5677.52|0.00
163796|50214.33|0.00
117530|64996.26|0.10
169693|54643.39|0.04
181805|41509.60|0.00
62697|64727.91|0.03
32531|14635.30|0.07
2438|50936.34|0.10
92820|9064.10|0.00
38681|51829.76|0.06
2824|67345.98|0.02
32013|3780.04|0.04
180160|54567.04|0.05
137149|11861.40|0.09
72269|38479.06|0.10
32032|48201.50|0.10
118321|37500.96|0.01
73749|27563.84|0.03
130156|37956.80|0.01
178484|37499.52|0.02
8332|53334.19|0.02
23982|26683.72|0.03
54035|43517.32|0.03
137684|44763.68|0.10
169445|28774.36|0.10
158744|63095.90|0.01
106413|26968.79|0.01
134725|29915.24|0.05
108076|22765.47|0.05
56552|60342.00|0.03
15063|26407.62|0.08
64536|25509.01|0.09
54861|65370.96|0.02
39685|19496.16|0.02
178461|55420.56|0.09
132462|61272.86|0.05
68171|50123.48|0.10
139074|13356.84|0.00
149434|20768.02|0.03
193367|32127.92|0.04
177082|54476.76|0.02
4278|37832.64|0.05
128453|69628.15|0.07
28225|50741.68|0.01
2740|57495.90|0.10
40167|8857.28|0.05
54026|22540.46|0.00
21844|75931.12|0.10
4550|53818.35|0.03
61546|52763.90|0.04
29339|53269.86|0.00
101462|38049.96|0.10
127606|31038.40|0.03
197299|25133.22|0.05
168208|5104.80|0.03
32921|50055.84|0.03
199584|16835.80|0.05
5369|1274.36|0.08
32215|52771.66|0.06
129452|8888.70|0.10
86857|16594.65|0.05
82462|13000.14|0.10
189495|52288.17|0.07
42582|42688.24|0.03
66366|57291.48|0.03
65716|6726.84|0.05
91977|39379.40|0.00
44423|31450.66|0.00
47875|43748.88|0.03
131238|45692.28|0.05
146519|37572.24|0.10
140139|53060.85|0.00
177301|20674.50|0.03
107922|52107.84|0.03
42590|30651.80|0.08
35948|32026.98|0.00
11011|44256.48|0.01
58562|74507.44|0.02
94835|18298.30|0.00
146807|22245.60|0.07
166341|32368.82|0.02
151548|9597.24|0.05
55255|38728.00|0.09
79950|44388.85|0.05
176791|11206.74|0.00
13854|15910.65|0.08
89269|22648.68|0.02
194361|62580.48|0.05
178890|53160.03|0.00
81056|34222.65|0.10
190508|14386.50|0.00
62894|55706.70|0.07
107066|39703.22|0.08
97543|55459.44|0.03
131982|44307.56|0.06
139472|12091.76|0.07
90441|44374.64|0.02
55796|12262.53|0.00
96611|17683.71|0.00
33534|10272.71|0.03
105397|65912.33|0.08
108274|58984.42|0.09
139797|67961.23|0.06
155423|31046.82|0.03
118391|39462.92|0.00
197960|74086.56|0.03
46827|67405.16|0.02
131410|1441.41|0.04
53643|73445.44|0.01
167143|60507.00|0.04
197074|26934.61|0.09
20421|6707.10|0.00
10487|32142.04|0.05
172218|20643.36|0.02
15866|58801.38|0.00
55838|43051.92|0.07
26588|10602.06|0.02
188002|42510.00|0.10
23471|39045.16|0.05
85831|16351.47|0.02
146333|40000.57|0.07
172957|73078.20|0.05
75527|60100.80|0.07
104721|1725.72|0.07
53121|6444.72|0.08
33693|69947.67|0.05
112117|13549.32|0.06
87132|8953.04|0.01
82631|19363.56|0.04
177871|89648.02|0.09
191600|54131.20|0.08
3639|74046.24|0.06
72449|52593.28|0.04
55054|7063.35|0.09
100280|40968.96|0.01
2497|54580.11|0.10
149097|41259.24|0.10
80779|59832.18|0.01
20639|53027.42|0.07
165953|66625.35|0.07
33301|43200.50|0.06
50045|20895.84|0.07
20664|31693.20|0.02
144592|42551.34|0.08
107748|57939.42|0.01
105842|27717.60|0.02
73519|25372.67|0.08
73578|55856.52|0.06
17792|37615.38|0.09
22454|48175.75|0.03
183021|35328.64|0.09
109822|25645.48|0.10
122942|80562.54|0.01
167606|70291.20|0.06
79887|5600.64|0.06
6851|56251.20|0.07
84722|25600.80|0.07
20159|18345.55|0.00
152459|64992.35|0.08
109512|68467.95|0.02
154146|44405.18|0.01
20355|1275.35|0.05
113831|51655.24|0.03
197996|87947.58|0.09
178290|68414.50|0.03
41926|93396.00|0.09
40944|75397.60|0.06
122522|24712.32|0.01
105828|9169.10|0.07
966|20536.56|0.04
61230|35736.90|0.04
179308|48555.50|0.06
85425|56416.80|0.07
32643|78782.00|0.08
175343|45386.88|0.07
182866|76005.54|0.00
177214|56813.24|0.03
196237|13332.30|0.00
36734|78524.31|0.02
84451|40192.60|0.01
116825|58938.24|0.10
166644|34212.80|0.10
174073|5735.35|0.04
40985|42371.56|0.00
28743|58510.90|0.00
183247|18623.36|0.06
32113|12541.32|0.10
188635|27578.08|0.05
76456|14324.50|0.07
24255|35377.50|0.10
30292|46447.02|0.02
116787|19841.58|0.03
26460|12478.14|0.05
110977|91446.62|0.09
51019|43650.45|0.02
106514|60820.40|0.10
28261|28542.24|0.08
46772|53281.87|0.04
190309|48975.50|0.07
141300|63041.10|0.01
28965|56818.80|0.00
3357|6301.75|0.05
169061|11300.60|0.10
7402|53685.40|0.10
38428|66954.58|0.04
32687|22675.52|0.04
122116|28452.75|0.02
2988|22691.76|0.06
10059|26164.35|0.03
109783|69918.42|0.10
6088|6958.56|0.01
184050|14742.65|0.04
101284|34702.56|0.09
13468|60784.24|0.02
151202|12532.00|0.03
172647|1719.64|0.10
164141|60257.00|0.09
112005|48816.00|0.09
86777|14110.16|0.02
195893|57677.81|0.03
99270|22846.86|0.05
97265|39130.06|0.02
116758|1774.75|0.08
47898|90448.61|0.04
12520|30082.92|0.09
22650|69196.60|0.02
142123|8155.84|0.01
152309|19058.20|0.05
94427|19899.88|0.09
133169|30054.00|0.03
1293|25080.09|0.02
158100|45165.90|0.03
66860|73074.40|0.03
195627|82685.76|0.07
148674|29285.39|0.06
195618|49694.69|0.08
104161|53597.36|0.03
174506|4741.50|0.09
4430|14678.73|0.00
43195|12520.09|0.03
193427|28887.98|0.07
110181|36926.58|0.06
72919|41622.02|0.03
103253|33918.75|0.03
161717|81820.66|0.00
159497|65372.58|0.09
58860|43652.64|0.03
53305|23907.70|0.00
68230|26361.06|0.01
15067|6874.42|0.10
108592|19207.08|0.08
26681|30545.92|0.04
73451|64100.25|0.00
123055|38809.80|0.06
146941|81505.54|0.01
123932|88016.85|0.02
142762|5414.28|0.05
840|69633.60|0.03
44529|26523.36|0.00
96646|80489.36|0.09
32448|60739.36|0.10
196920|28236.88|0.08
73667|31172.54|0.00
76489|65946.60|0.07
107527|69053.40|0.00
118874|30285.92|0.05
130391|41220.31|0.06
117904|7687.60|0.08
27200|55232.80|0.04
110173|30762.42|0.03
15820|8679.10|0.07
43786|48433.84|0.01
153085|19347.36|0.07
19406|49039.80|0.04
194458|20181.85|0.06
52288|1240.28|0.06
35493|58568.09|0.10
114762|83507.72|0.10
65599|50066.88|0.07
70265|16058.38|0.02
191392|35601.36|0.10
96143|7973.98|0.00
185224|5236.88|0.00
169023|17472.32|0.05
21586|52765.30|0.05
202|42985.80|0.08
68663|19579.92|0.02
89783|28364.48|0.02
40740|78994.78|0.06
42171|51205.82|0.04
47642|55637.40|0.08
2940|35015.86|0.09
197736|40342.06|0.03
70354|35757.45|0.01
61208|36245.20|0.02
48889|80866.72|0.00
28769|56026.08|0.08
6953|24179.35|0.01
171782|14830.24|0.06
186914|54024.57|0.06
5282|40367.52|0.03
56930|47173.25|0.09
6828|83271.36|0.07
4910|72596.40|0.06
153953|74257.15|0.03
61105|21322.00|0.03
168606|21769.80|0.07
79090|43832.69|0.02
47265|14547.12|0.02
144107|46044.00|0.05
139026|45795.86|0.10
164323|37457.64|0.05
453|59551.80|0.06
1343|41063.22|0.00
5571|31007.97|0.09
62771|10402.62|0.09
189887|1976.88|0.01
129318|24251.58|0.00
57903|33496.20|0.03
161099|16241.26|0.09
176034|15540.42|0.09
65972|50387.22|0.00
23541|38078.04|0.09
42941|47098.50|0.05
28476|21067.05|0.00
14655|72203.90|0.10
24327|13764.52|0.07
78276|16305.51|0.05
90124|40108.32|0.01
164548|75789.38|0.08
145270|56556.61|0.03
51545|59861.60|0.06
107706|11995.90|0.03
112414|32807.43|0.03
6874|62330.45|0.03
56693|31344.11|0.06
3387|51615.20|0.07
81293|39502.99|0.06
77711|20264.52|0.03
49127|16141.80|0.03
167657|44840.90|0.06
102758|49301.00|0.09
48558|37663.75|0.10
198398|59855.60|0.10
1239|54731.04|0.09
86588|74005.26|0.02
39758|54328.00|0.03
181438|15194.30|0.10
127473|63019.74|0.10
116237|11279.07|0.02
188473|48405.57|0.08
152029|33511.62|0.08
142169|1211.16|0.02
25411|22718.97|0.06
41604|26275.20|0.01
73238|35125.67|0.00
107545|77627.00|0.10
194450|15444.50|0.00
31874|52370.23|0.06
19433|48687.48|0.05
85016|34034.34|0.07
108790|70152.81|0.06
20453|5493.80|0.01
149793|88453.92|0.06
136182|10963.62|0.01
74940|63193.02|0.02
169792|31650.43|0.08
5974|69558.89|0.03
157487|6177.92|0.07
83836|63694.05|0.09
160173|7399.02|0.07
65332|51893.20|0.02
199387|25268.46|0.08
128401|35735.00|0.07
27479|63291.15|0.02
128012|9360.09|0.03
85568|55928.16|0.01
125585|74086.68|0.08
180681|42280.32|0.03
71097|5340.45|0.06
115448|62927.92|0.06
166913|49497.75|0.08
174485|38987.00|0.08
133954|57650.55|0.02
22786|52972.18|0.00
163930|75769.34|0.09
152063|12265.66|0.08
66267|45630.62|0.10
196050|57302.50|0.04
184617|39137.03|0.00
93138|54294.24|0.04
59093|19989.71|0.07
193240|34664.24|0.07
134345|44138.88|0.01
124266|20644.16|0.04
159967|50674.00|0.07
145563|1608.56|0.00
68078|30336.03|0.06
175606|36995.20|0.03
165908|78956.00|0.01
3572|22133.55|0.06
121199|34165.32|0.09
138763|70268.64|0.09
143905|60415.90|0.06
140304|25541.70|0.08
94642|18003.04|0.09
158145|8421.98|0.09
176241|23710.32|0.01
197631|50130.27|0.05
9986|70151.26|0.08
110565|20482.28|0.05
177111|15445.43|0.07
79023|42084.84|0.01
127126|23062.40|0.10
195161|7536.96|0.07
197213|5240.84|0.09
155804|5579.40|0.10
198372|36759.25|0.10
127616|8218.05|0.06
77617|33486.81|0.08
105424|10005.94|0.03
194555|29691.90|0.06
128703|72731.40|0.02
56829|69646.98|0.00
120519|72356.97|0.10
157510|70537.95|0.03
55284|32221.28|0.05
145257|1302.25|0.09
84290|35680.12|0.01
188320|19716.48|0.08
152777|14638.16|0.08
38003|30112.00|0.04
160094|11540.90|0.03
159450|73963.05|0.02
24645|23544.60|0.04
64298|15147.48|0.00
125409|65982.40|0.06
94256|52510.50|0.04
67005|24300.00|0.10
163106|31565.70|0.01
71885|68704.56|0.06
14788|3405.56|0.09
37717|38058.33|0.10
124411|54545.58|0.04
166932|47974.32|0.08
1472|20602.05|0.09
93184|51795.92|0.09
70054|15360.75|0.03
17036|22872.72|0.03
115323|26766.40|0.10
23362|5141.44|0.02
135693|74333.67|0.07
148273|2642.54|0.08
50447|19564.16|0.09
62992|29324.85|0.04
184624|22212.06|0.08
70195|43112.03|0.00
16322|39626.24|0.06
115566|75914.88|0.01
12945|50164.38|0.09
101422|27044.98|0.10
34946|88404.18|0.01
173709|44567.50|0.09
176521|60705.76|0.06
123375|50341.32|0.06
171728|1799.72|0.07
31883|87114.24|0.08
175365|40330.08|0.01
48270|52385.61|0.00
73652|3251.30|0.01
65129|33917.72|0.06
81599|56901.24|0.08
116827|44251.68|0.09
43236|14150.76|0.01
178485|14071.32|0.09
91752|31387.50|0.00
73761|76329.44|0.03
88952|62110.40|0.10
14505|9936.50|0.03
166677|59284.78|0.03
15114|25727.75|0.07
95180|51707.92|0.05
133028|19098.36|0.01
147094|28527.25|0.02
137840|33801.12|0.06
138791|25617.06|0.08
13118|37119.96|0.07
92742|26021.10|0.03
53336|48994.54|0.00
87014|29029.29|0.07
59211|40957.35|0.03
145517|76562.99|0.10
195527|74635.92|0.10
12258|28086.00|0.10
35100|37263.60|0.05
130248|26843.04|0.07
142751|43050.00|0.08
173167|57047.36|0.10
103569|77055.44|0.03
196886|93195.36|0.03
27016|43378.46|0.06
197345|70674.66|0.05
136139|36429.03|0.00
46102|36683.50|0.02
75655|45658.20|0.06
160974|71223.95|0.07
190584|50237.40|0.06
144846|18908.40|0.02
66007|36001.00|0.05
175155|50436.15|0.06
153087|6840.48|0.10
63918|84685.95|0.02
18594|9075.54|0.05
154209|56844.00|0.10
71099|39593.33|0.00
181433|48461.76|0.10
19647|4699.92|0.08
160975|93654.62|0.01
91645|42552.64|0.06
70357|35838.45|0.08
85908|90907.20|0.02
141953|25934.35|0.03
77792|51323.91|0.06
180740|29131.84|0.08
107738|69829.20|0.07
128385|35334.50|0.07
141527|39213.00|0.07
102910|13390.37|0.03
2919|7287.64|0.04
68943|13383.58|0.10
121850|3743.70|0.03
85000|43340.00|0.05
175267|36241.02|0.03
147980|22307.78|0.07
54875|73194.80|0.08
8784|44012.28|0.01
161824|92405.18|0.02
70869|3679.72|0.05
46220|8163.54|0.10
3024|9270.20|0.02
50381|33284.50|0.03
151575|1626.57|0.09
72652|69859.95|0.03
82156|10243.35|0.10
190571|31569.83|0.10
164157|47624.85|0.01
88317|11747.79|0.01
65345|52413.60|0.02
59431|62569.35|0.00
26579|60222.80|0.00
90925|1915.92|0.10
9765|73689.44|0.04
43060|9027.54|0.05
105154|32456.20|0.05
190657|40195.95|0.06
165622|6750.48|0.00
3625|36686.88|0.09
123870|39771.27|0.05
52397|37782.92|0.06
